epoch,accuracy,loss,val_accuracy,val_loss
79,0.97073174,0.012583699926347813,0.99029124,0.0024710366512576427
80,0.96829265,0.013806544891672164,0.99029124,0.002391706078959792
81,0.96829265,0.013287785370754668,1.0,0.0019678965132362528
82,0.97073174,0.012223008005005285,1.0,0.0020246190466529247
83,0.97317076,0.012045834586876103,0.99029124,0.0021079202661250076
84,0.97073174,0.013832369709966659,1.0,0.001848363398644368
85,0.97073174,0.011970508590953924,1.0,0.0018149631431900435
86,0.96585363,0.013160788076475444,1.0,0.001763467069713001
87,0.96829265,0.012128664999802755,1.0,0.0018852689265029378
88,0.97317076,0.011657333014271699,0.99029124,0.002270456600156658
89,0.97073174,0.012680157057929603,0.99029124,0.0020306837972190266
90,0.97317076,0.0124417541750207,1.0,0.0018018530998198154
91,0.96829265,0.011565330194837482,1.0,0.00198964065068528
92,0.96585363,0.013142662217965485,1.0,0.001996522061515473
93,0.97073174,0.012339089978656664,0.99029124,0.0022823106657455954
94,0.9634146,0.013767159575164863,0.99029124,0.0026873058814089745
95,0.96585363,0.014288059590532013,0.99029124,0.003093815083983942
96,0.97317076,0.012462342294251047,0.99029124,0.0028793094970751554
97,0.97317076,0.012198374145266758,0.99029124,0.002266730988585815
98,0.9756098,0.012635146429557808,0.99029124,0.0020191243367079755
99,0.97317076,0.012654055289004179,0.99029124,0.002181298925667929
100,0.96829265,0.013456683473877335,0.99029124,0.0020468948969563235
101,0.97073174,0.012616505849220586,1.0,0.0019319566349313567
102,0.96585363,0.013754769239756392,1.0,0.0017303831483128941
103,0.96585363,0.012733760597922543,1.0,0.0015537107049134894
104,0.9634146,0.013226408221781618,0.99029124,0.0019528669041233336
105,0.97073174,0.01214264069042146,0.99029124,0.002253273530813495
106,0.9634146,0.013870922776887467,0.99029124,0.0023386022878485254
107,0.97317076,0.011690397724145797,0.99029124,0.0021815956626720363
108,0.9756098,0.010807565480141288,0.99029124,0.0020073251414465384
109,0.97317076,0.011369595548319743,0.99029124,0.0020683400874880586
110,0.97317076,0.01158415418893394,0.99029124,0.0023043229712571187
111,0.97317076,0.011526524545710034,0.99029124,0.0024133205695814697
112,0.97317076,0.012282252527500799,0.99029124,0.002535543564731906
113,0.97317076,0.012486694569460957,0.99029124,0.002492290672572619
114,0.97073174,0.012490219770215178,0.99029124,0.0019839878902698244
115,0.97073174,0.01218538328709944,1.0,0.0016875230174317269
116,0.97073174,0.012351037110997045,1.0,0.0015337647775807463
117,0.97073174,0.011589460568247,1.0,0.0016504919189774404
118,0.9780488,0.010196515023225645,0.99029124,0.0019336262804306862
119,0.9756098,0.010788183622402935,0.99029124,0.002236601109085243
120,0.97317076,0.01239639831346278,0.99029124,0.0023076021399584066
121,0.96829265,0.012823778217397176,0.99029124,0.0024465667747878878
122,0.97317076,0.011966556610210186,0.99029124,0.002407440981540594
123,0.97073174,0.012644220977629786,0.99029124,0.002037594804101741
124,0.96585363,0.0131145963628447,1.0,0.0018177072857212709
125,0.97073174,0.012277772647283244,1.0,0.0018077238612057803
126,0.97317076,0.012185932348607244,0.99029124,0.0019514429458141217
127,0.97073174,0.012693538500149393,0.99029124,0.0020379714169923794
128,0.97073174,0.01323538093129173,0.99029124,0.0021261340600565
129,0.9756098,0.011557923270696093,0.99029124,0.002021564415416418
130,0.97317076,0.011979404279661206,0.99029124,0.0019900592728359714
131,0.9780488,0.010157928295950292,1.0,0.001852705320558122
132,0.97073174,0.011656926457185253,1.0,0.0018249955779909002
133,0.96829265,0.012344478173806081,1.0,0.0018183273244626566
134,0.96585363,0.013103095671196082,1.0,0.0017564701471925325
135,0.9634146,0.01373077969197411,0.99029124,0.002353616718607457
136,0.97317076,0.011411379396676927,0.99029124,0.002717377348109013
137,0.97073174,0.012624618312679005,0.99029124,0.0025279720760859295
138,0.96829265,0.012627570816065843,0.99029124,0.0023055078054312617
139,0.9756098,0.011805164272806085,0.99029124,0.002234309455956269
140,0.97317076,0.0116975761817984,0.99029124,0.0020215812433642126
141,0.96585363,0.012965045475383947,0.99029124,0.002175128733619451
142,0.97317076,0.011971481740701853,0.99029124,0.0022048132959753275
143,0.9780488,0.01100545677941338,0.99029124,0.002116132989012663
144,0.97073174,0.012231345862723751,0.99029124,0.0020570053108086247
145,0.9804878,0.010203271020323083,0.99029124,0.002148904782003334
146,0.9780488,0.01067948528769903,0.99029124,0.0021201326586396513
147,0.9756098,0.011273846177883991,0.99029124,0.002299713732073427
148,0.96585363,0.013008458759896912,0.99029124,0.0022796850684844864
149,0.9756098,0.011114304565126076,0.99029124,0.002250891154263512
150,0.96829265,0.01309423154026906,0.99029124,0.0020035157650957806
151,0.97317076,0.011506658886479804,0.99029124,0.002032967900588331
152,0.97073174,0.013195555265311425,0.99029124,0.0020232560826257523
153,0.97317076,0.011378790501777718,0.99029124,0.002002933379364408
154,0.96829265,0.01223939199571316,0.99029124,0.00217391283774649
155,0.9756098,0.01130279317347719,0.99029124,0.002303117045847862
156,0.97073174,0.011705029477569752,0.99029124,0.0021319053004703764
157,0.9756098,0.010802867511080056,0.99029124,0.001955336640482696
158,0.97073174,0.01166254688173578,1.0,0.0018046219975606185
159,0.97317076,0.01220937751633933,1.0,0.0015598788328504967
160,0.97317076,0.011727878611631373,1.0,0.0015852160902142308
161,0.97317076,0.010910266692673492,1.0,0.0013833540639821983
162,0.97317076,0.011635278397745157,1.0,0.0016580793647167898
163,0.97073174,0.012345471604664742,0.99029124,0.0020115187352645275
164,0.96829265,0.01210339646538004,0.99029124,0.0025222784603914266
165,0.97317076,0.012414041731262399,0.99029124,0.002459859959238652
166,0.97317076,0.012651369981496118,0.99029124,0.0022310392385194965
167,0.97317076,0.011153644852683789,0.99029124,0.0019816708789451173
168,0.97317076,0.011939374020851285,0.99029124,0.0022057413967841674
169,0.9756098,0.010992189046214108,0.99029124,0.0024498235863787167
170,0.97317076,0.011903884748235435,0.99029124,0.0024408836200837843
171,0.97073174,0.01283071685735727,0.99029124,0.0020977703725028494
172,0.9756098,0.011527250050254756,1.0,0.0016274346788617267
173,0.97073174,0.012181647070797115,1.0,0.001301717216564903
174,0.97073174,0.011918368258104637,1.0,0.0016747668639245869
175,0.97073174,0.012531113280579674,0.99029124,0.0019954419991530443
176,0.96829265,0.01291509520648638,0.99029124,0.0023945754171276774
177,0.96829265,0.012713297038117605,0.99029124,0.002316082003515087
178,0.96585363,0.01320386773242229,0.99029124,0.0027052199951761845
179,0.9756098,0.011390720117516339,0.99029124,0.002714917984298313
180,0.97317076,0.012382432567835899,0.99029124,0.0025353484910808828
181,0.97073174,0.011570195761855646,0.99029124,0.002601954270802999
182,0.97073174,0.011100424815639399,0.99029124,0.0028753505535966273
183,0.96585363,0.013574334681346422,0.99029124,0.0022960530856208313
184,0.97073174,0.012424105773012653,0.99029124,0.0018996465434116827
185,0.97317076,0.011860957622624615,0.99029124,0.0018799371900968254
186,0.9756098,0.010554056616057074,1.0,0.0016423344453322041
187,0.97317076,0.010400235817608674,1.0,0.001681928189462322
188,0.97317076,0.010967685495682129,1.0,0.0017694668277523941
189,0.96829265,0.01261048198595257,0.99029124,0.0019468589786449176
190,0.9756098,0.010943527315692158,0.99029124,0.0019408206224274251
191,0.97073174,0.011897156873246564,0.99029124,0.0018559090159629987
192,0.97073174,0.010835410902140344,0.99029124,0.0019130443233558094
193,0.97073174,0.01128148123417504,0.99029124,0.0022239475643818347
194,0.97317076,0.01114607214354115,0.99029124,0.002416870549425157
195,0.9780488,0.010222621883191849,0.99029124,0.002373352182296656
196,0.97317076,0.011533029484647758,0.99029124,0.002472243753817945
197,0.96829265,0.012791346585400766,0.99029124,0.0029363260243892744
198,0.9609756,0.01455348611187485,0.99029124,0.002747328516810192
199,0.9756098,0.011639389540594094,0.99029124,0.0021823594788568618
200,0.97073174,0.011152431639280489,0.99029124,0.0022645651798546135
201,0.97073174,0.011194610995206437,0.99029124,0.0022255939779604232
202,0.97317076,0.011943373915373074,0.99029124,0.0021574580332702838
203,0.97317076,0.011449501639595482,0.99029124,0.0022158407819800946
204,0.9780488,0.010767083446120434,0.99029124,0.002244519445597583
205,0.97317076,0.011228429252940526,0.99029124,0.002353812649267391
206,0.97317076,0.011863011556603695,0.99029124,0.002440018452493727
207,0.97317076,0.011127585484135168,0.99029124,0.002417749988912035
208,0.9756098,0.010889401327869742,0.99029124,0.0024639164839048407
209,0.97317076,0.011422971291212001,0.99029124,0.002311342684337327
210,0.97317076,0.011795116294595617,0.99029124,0.002105627366899992
211,0.9756098,0.010991560629563316,0.99029124,0.0021281223913690852
212,0.96829265,0.012302536472306223,0.99029124,0.0026396746092783377
213,0.97073174,0.012881812733234611,0.99029124,0.002834106709025981
214,0.97073174,0.010929094337171125,0.99029124,0.002538302520830275
215,0.97317076,0.012119200001130016,0.99029124,0.002042313648734775
216,0.97317076,0.011645673580393876,1.0,0.001760502613728269
217,0.9756098,0.011072865680922049,1.0,0.0016635397822964593
218,0.97317076,0.011323390682242106,1.0,0.001422589756825315
219,0.9756098,0.011512050770362272,1.0,0.0014223193959446026
220,0.97073174,0.011853112657440872,1.0,0.0014120146873219444
221,0.97317076,0.011644265405044369,1.0,0.001473994982554306
222,0.97317076,0.011311322687372633,0.99029124,0.002147309872738845
223,0.97317076,0.012309696294634217,0.99029124,0.0025663706951535043
224,0.97073174,0.010992357413292998,0.99029124,0.0026199667812302455
225,0.96829265,0.012295099442026851,0.99029124,0.0024928910431996874
226,0.97073174,0.012276991333659148,0.99029124,0.002419264251179767
227,0.97317076,0.011655021968891094,0.99029124,0.002352712783443705
228,0.97073174,0.012311962437418448,0.99029124,0.0024736527358046145
229,0.97317076,0.012570298172848686,0.99029124,0.0025951495133871576
230,0.96829265,0.01226792389863432,0.99029124,0.0026488628400064716
231,0.97317076,0.010636271244105202,0.99029124,0.0024365812624257636
232,0.97073174,0.011957774190061794,0.99029124,0.0021447922422118864
233,0.9756098,0.010975941342000691,0.99029124,0.0022507715728405176
234,0.96585363,0.012867472286793268,0.99029124,0.002241631188103251
235,0.9756098,0.011156661018570204,0.99029124,0.0021183256851622237
236,0.9756098,0.01117000434400014,0.99029124,0.00184410695171377
237,0.97073174,0.012667254094395036,1.0,0.0016733316421504267
238,0.9780488,0.01052763250197863,1.0,0.0013987598317682073
239,0.97073174,0.011778162986468865,1.0,0.0013190371048516928
240,0.97073174,0.0110867028405021,1.0,0.0015456642043150655
241,0.97317076,0.011540857947427246,1.0,0.0017720525529070586
242,0.97317076,0.012055490260713779,1.0,0.0016633261245781628
243,0.97073174,0.012089523982268008,1.0,0.001532026797982873
244,0.97317076,0.011033690864434635,0.99029124,0.0018146142490135812
245,0.97317076,0.011378633467446468,0.99029124,0.0022618687934597087
246,0.97317076,0.012315921302282864,0.99029124,0.0023516705146656163
247,0.9756098,0.01120707520004078,0.99029124,0.002263577032616154
248,0.97317076,0.010864943959792825,0.99029124,0.002131174238103677
249,0.97073174,0.011662400416354081,0.99029124,0.0022503081182169375
250,0.97317076,0.011352793951362667,0.99029124,0.0023348387830904277
251,0.97317076,0.011657784062596719,0.99029124,0.0023904732149885514
252,0.97317076,0.012050281790590549,0.99029124,0.002364842758996602
253,0.96829265,0.012713510559434526,0.99029124,0.0028148260004581087
254,0.97073174,0.011932931526311355,0.99029124,0.002761467496295984
255,0.97317076,0.011733393608620845,0.99029124,0.0028367600995974924
256,0.9780488,0.010473468556727579,0.99029124,0.002566188473386681
257,0.97073174,0.011416102683231257,0.99029124,0.0023977092259000643
258,0.96585363,0.012903185539293989,0.99029124,0.0024853124169099314
259,0.97073174,0.011397254594357503,0.99029124,0.002413957103130688
260,0.96829265,0.012693731092972817,0.99029124,0.0025202449729318
261,0.97073174,0.011920330721229064,0.99029124,0.002639998427537966
262,0.97317076,0.011992874817934068,0.99029124,0.0025588495889113474
263,0.9756098,0.011023246797111181,0.99029124,0.002633608253480577
264,0.9780488,0.01085577635186804,0.99029124,0.002487182182890535
265,0.9756098,0.01105957974647115,0.99029124,0.0023464514247765675
266,0.97317076,0.011238588056407824,0.99029124,0.0024503498626093027
267,0.9756098,0.0111514664710806,0.99029124,0.0024465773178623915
268,0.9756098,0.010532026457040935,0.99029124,0.002134171182722604
269,0.9756098,0.01080973361897078,0.99029124,0.0019112591485061132
270,0.9756098,0.011112720715861609,0.99029124,0.0018483863869971297
271,0.97317076,0.011614361205408008,0.99029124,0.002000105814941598
272,0.9780488,0.010916277781134562,0.99029124,0.0019314934799642058
273,0.9780488,0.009775673865167447,0.99029124,0.001923684641527853
274,0.97317076,0.011144091616343514,0.99029124,0.0020196421431587755
275,0.9756098,0.010814903708595055,0.99029124,0.002103498552669319
276,0.97317076,0.011617601683033949,0.99029124,0.0023430708403873158
277,0.97073174,0.0124039204547,0.99029124,0.0023692904286893553
278,0.9756098,0.011595367219742024,0.99029124,0.002419337381759107
279,0.97073174,0.012498177124454253,0.99029124,0.0025299141898093456
280,0.97317076,0.011032803473559708,0.99029124,0.002496832966306066
281,0.9780488,0.010876746360558971,0.99029124,0.002290119296923117
282,0.9756098,0.011474769148640561,0.99029124,0.0022340493271911736
283,0.97317076,0.011724755549860164,0.99029124,0.002162758319879412
284,0.9756098,0.011471495680758025,0.99029124,0.0019985096594397865
285,0.9756098,0.01120197784585776,0.99029124,0.0021256283689934526
286,0.9780488,0.010857179000684083,0.99029124,0.0020306726025577943
287,0.97317076,0.01088407454428706,0.99029124,0.0021991320184682884
288,0.97317076,0.01123666454414644,0.99029124,0.002096861786660015
289,0.97317076,0.011680202010455372,0.99029124,0.0021964764541514597
290,0.97073174,0.011820369570447905,0.99029124,0.0023397045386322206
291,0.96829265,0.0122174482796875,0.99029124,0.0020599723373962457
292,0.97073174,0.011909057417630342,0.99029124,0.0021994849484700944
293,0.97073174,0.011482582746283719,0.99029124,0.0025112814712451173
294,0.97317076,0.011739190435037017,0.99029124,0.0024795688136912504
295,0.9756098,0.011541676828950053,0.99029124,0.0020624064773691873
296,0.9756098,0.011108429736895032,0.99029124,0.0020291404595182646
297,0.97317076,0.011443343540943205,0.99029124,0.0019795643010298786
298,0.9756098,0.010212029163262852,0.99029124,0.0020567724459750344
299,0.96829265,0.012450764866804182,0.99029124,0.002672660058009375
300,0.9756098,0.011101185301213706,0.99029124,0.0026285872958290834
301,0.97317076,0.01128109579120774,0.99029124,0.0020242482813717165
302,0.9780488,0.010787318696668258,1.0,0.0015241785627084523
303,0.9634146,0.012966007518648771,1.0,0.0016599259897614423
304,0.97317076,0.01172729770911335,1.0,0.0015368693440675609
305,0.9756098,0.011362139755652695,1.0,0.00139695946810975
306,0.96829265,0.01190006673703731,1.0,0.001719835552825475
307,0.97317076,0.011523434842607325,0.99029124,0.002103369047263981
308,0.97073174,0.01224749194062031,0.99029124,0.002591380101257881
309,0.97317076,0.01123493804103729,0.99029124,0.002672333815654975
310,0.9780488,0.01058524099736554,0.99029124,0.0024056148643829198
311,0.97317076,0.010677602714589207,0.99029124,0.002257187372679343
312,0.9756098,0.011067911529297396,0.99029124,0.0021639240287398033
313,0.9756098,0.010964494500601687,0.99029124,0.0023149559168355286
314,0.9756098,0.01093132865686884,0.99029124,0.002403595617455792
315,0.97317076,0.01066536217837072,0.99029124,0.0026089153359915374
316,0.97073174,0.011462251731356402,0.99029124,0.002531405175935468
317,0.97317076,0.011426297088136623,0.99029124,0.002411678342292203
318,0.9756098,0.010937239277132547,0.99029124,0.002135861403641101
319,0.97317076,0.011450128954559815,0.99029124,0.0021143244022505756
320,0.97317076,0.011402090104749688,0.99029124,0.0021787438337076276
321,0.9756098,0.011181251782989243,0.99029124,0.0021516031403946735
322,0.9756098,0.010597594116783201,0.99029124,0.0022811715686648576
323,0.96829265,0.01204972407566213,0.99029124,0.0023676893499779326
324,0.97073174,0.012259288446086163,0.99029124,0.0024413025269151476
325,0.97073174,0.011717163978241065,0.99029124,0.0026419735859765318
326,0.97317076,0.012222706227742203,0.99029124,0.0024129344111995647
327,0.96829265,0.012061956379045845,0.99029124,0.0025229074968786875
328,0.97073174,0.011653962311911306,0.99029124,0.002660749559245497
329,0.9756098,0.011155267290433118,0.99029124,0.0027619476580723343
330,0.9756098,0.01117781670153618,0.99029124,0.0027064154827650816
331,0.97073174,0.011547891809974184,0.99029124,0.0028387966086280995
332,0.9756098,0.011489894698947532,0.99029124,0.0024050125590575296
333,0.97073174,0.012079624729955047,0.99029124,0.00186465472916539
334,0.9780488,0.009880296310456754,0.99029124,0.0021013017353608537
335,0.9756098,0.01136969261509565,0.99029124,0.0022854835113727497
336,0.9756098,0.010251256446325697,0.99029124,0.0023333970159213104
337,0.9634146,0.012580315482720346,0.99029124,0.0027683900777438148
338,0.97317076,0.011034144709034391,0.99029124,0.003099308011813758
339,0.9756098,0.011005229488790331,0.99029124,0.0030959088119929114
340,0.9756098,0.010710445585839518,0.99029124,0.0029325557514365075
341,0.97317076,0.01157481005633954,0.99029124,0.0028152601762044074
342,0.97073174,0.011477451285605728,0.99029124,0.0029012803429086667
343,0.97317076,0.011509377631449663,0.99029124,0.0028830990701059368
344,0.9756098,0.01106993693051996,0.99029124,0.0025593689972030686
345,0.9756098,0.009986564393684824,0.99029124,0.00236275168635896
346,0.9756098,0.011191429158604545,0.99029124,0.0022161307212618603
347,0.9756098,0.010836736336364637,1.0,0.0018232639290412743
348,0.97073174,0.011990511473679983,0.99029124,0.001931757775239321
349,0.97317076,0.011711154662274256,0.99029124,0.0024269700175528733
350,0.96829265,0.012087238726785361,0.99029124,0.002671786617302309
351,0.96829265,0.012772656636448896,0.99029124,0.002820719760510329
352,0.97317076,0.011342189730451693,0.99029124,0.002810061834803421
353,0.9756098,0.011477184296293162,0.99029124,0.0026057437301027922
354,0.9756098,0.010856516619508223,0.99029124,0.002401786680317493
355,0.9756098,0.0110189373577979,0.99029124,0.002366894580032767
356,0.97317076,0.010212441963120931,0.99029124,0.0024834304777577574
357,0.9756098,0.010662312491082801,0.99029124,0.002441962039775161
358,0.97317076,0.010949433928855308,0.99029124,0.002571047172097272
359,0.97317076,0.011354316456851027,0.99029124,0.002695882525091575
360,0.9756098,0.010531248573409735,0.99029124,0.002787852846029513
361,0.97317076,0.011658418383065998,0.99029124,0.0022611711641888866
362,0.97317076,0.01180339764119353,0.99029124,0.0019302696873461013
363,0.97317076,0.011146958159969939,0.99029124,0.002190802144468762
364,0.97317076,0.011577416399121852,0.99029124,0.002335176973273634
365,0.97073174,0.011453687331196285,0.99029124,0.0023258590036031148
366,0.97317076,0.011063777686525477,0.99029124,0.002349523416730503
367,0.97317076,0.011082305120397927,0.99029124,0.002336120381990891
368,0.97317076,0.012229728322403745,0.99029124,0.002349120966985017
369,0.9756098,0.01028943471021371,0.99029124,0.0024278441971581593
370,0.97317076,0.011295147347349174,0.99029124,0.0025332244657018466
371,0.96829265,0.0124679079876287,0.99029124,0.0024076169714144008
372,0.9756098,0.010408675802442835,0.99029124,0.0026385769220035145
373,0.97317076,0.011053582467067783,0.99029124,0.002497911860983258
374,0.9756098,0.010719213972617759,0.99029124,0.0026856760772168906
375,0.97317076,0.011429211911291065,0.99029124,0.0026739530572758136
376,0.97317076,0.01125691805095923,0.99029124,0.0027647416478359748
377,0.9756098,0.010969630196241935,0.99029124,0.0027866955370149456
378,0.96829265,0.01249135134737405,0.99029124,0.0027496008215431413
379,0.97317076,0.011542063761536577,0.99029124,0.002976073499614129
380,0.9756098,0.010348233561849267,0.99029124,0.0027975833552914393
381,0.9780488,0.010754181967413609,0.99029124,0.0027847761046412645
382,0.97073174,0.012054556110098662,0.99029124,0.0025960679288368075
383,0.9780488,0.010042733320449592,0.99029124,0.0025654645430125316
384,0.9756098,0.010939015569087265,0.99029124,0.002385743002201548
385,0.9756098,0.01044348405891314,0.99029124,0.002389698674466045
386,0.97073174,0.011116797875374465,0.99029124,0.002189923579509605
387,0.97317076,0.011519980522457555,0.99029124,0.002012882778252638
388,0.9756098,0.010815315609961101,0.99029124,0.0018403334377810486
389,0.96829265,0.012459353077091935,0.99029124,0.0023211036240557677
390,0.97317076,0.010955385541686754,0.99029124,0.002231104654605835
391,0.97073174,0.011843553290307725,0.99029124,0.002436394797574765
392,0.97317076,0.01120291745663541,0.99029124,0.002368793968061546
393,0.9756098,0.010452494085212692,0.99029124,0.002200318857415995
394,0.9756098,0.011010030441045784,0.99029124,0.002121035923285057
395,0.9780488,0.01061180451275815,0.99029124,0.0023947133078269242
396,0.96829265,0.011641031280926587,0.99029124,0.0026315661115872504
397,0.97317076,0.011059178835172887,0.99029124,0.002481676560704533
398,0.97317076,0.011181804889752019,0.99029124,0.002505966216790291
399,0.97073174,0.012730739007366071,0.99029124,0.0022751483619800833
400,0.97073174,0.01226463708007941,0.99029124,0.0019288741065431115
401,0.97073174,0.012095173586247966,0.99029124,0.0019934361811006188
402,0.9756098,0.010486207517693046,0.99029124,0.0024465813730431955
403,0.96829265,0.012666925331847401,0.99029124,0.0027766909041426154
404,0.9756098,0.010628105594106473,0.99029124,0.0026235930819134452
405,0.96829265,0.012465978758239255,0.99029124,0.002815466452287103
406,0.9756098,0.01058000747949203,0.99029124,0.0026121590960684945
407,0.9756098,0.010695221822882049,0.99029124,0.0024526329093400244
408,0.97317076,0.01075532288353027,0.99029124,0.0027590080320346847
409,0.9756098,0.01068179790610618,0.99029124,0.002786021151108604
410,0.97073174,0.011848732771596121,0.99029124,0.0025418018097130273
411,0.97073174,0.012105635143731289,0.99029124,0.0023779427452980386
412,0.9756098,0.009863045904217514,0.99029124,0.00226447376500571
413,0.97317076,0.010865833344102679,0.99029124,0.002501876317942289
414,0.97317076,0.0116994918537718,0.99029124,0.002790569370579725
415,0.9756098,0.010344271239307822,0.99029124,0.0026791308324408797
416,0.97317076,0.01154895125506389,0.99029124,0.002469679566204222
417,0.9756098,0.010834983197749285,0.99029124,0.002270541283967724
418,0.97317076,0.011926533431261948,0.99029124,0.002674178063510058
419,0.97317076,0.012254355998820535,0.99029124,0.002702836724319179
420,0.97317076,0.010691637957501282,0.99029124,0.002512699915791265
421,0.9780488,0.01048839456478429,0.99029124,0.0022217972353564177
422,0.97317076,0.010820459013324936,0.99029124,0.0021389580465394336
423,0.97317076,0.011184003574293812,0.99029124,0.002020763932219797
424,0.96829265,0.012288539883007705,0.99029124,0.0024563939914161574
425,0.9780488,0.010453931744162152,0.99029124,0.0025427902903740105
426,0.97317076,0.011431863563413528,0.99029124,0.0022315670961052976
427,0.97073174,0.011117526403878157,0.99029124,0.0021525240873124505
428,0.97317076,0.011049491396456355,0.99029124,0.0022645087944325602
429,0.9756098,0.011139655779981873,0.99029124,0.0021944636119036816
430,0.97317076,0.011017817248258082,0.99029124,0.002323105097301892
431,0.97073174,0.011191953994545279,0.99029124,0.0025384896448971614
432,0.97317076,0.01077529174565315,0.99029124,0.002692062235934642
433,0.9756098,0.010385754436578193,0.99029124,0.00227412454813868
434,0.97073174,0.01242788912119378,0.99029124,0.002115625640867929
